"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","activity_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","activity_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","activity_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","activity_max","accStepTotal_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn","activity_missing_propn"
"2025-07-12 05:00:00",300,1,81,15,36,35,23,0,81.3732876712329,14.1966666666667,36,35,24.3533333333333,0.03,77,11,36,35,0,0,89,18,36,35,44,1,0,0.0266666666666667,0,0,0,0,0
"2025-07-12 05:05:00",300,1,78,16,36,35,21,0,78.6605166051661,14.6566666666667,36.0025,35.0025,32.8766666666667,0.0833333333333333,68,8,36,35,0,0,99,18,36.05,35.05,111,1,0,0.0966666666666667,0,0,0,0,0
"2025-07-12 05:10:00",300,1,77,16,36,35,31,0,77.5,16.64,36,35,30.1433333333333,0.02,73,14,36,35,12,0,86,20,36,35,58,1,0,0,0,0,0,0,0
"2025-07-12 05:15:00",300,1,77,17,36,35,14,0,76.8266666666667,17.1833333333333,36.2466666666667,35.2466666666667,24.3766666666667,0,75,16,36,35,11,0,80,19,37,36,51,0,0,0,0,0,0,0,0
"2025-07-12 05:20:00",300,1,77,16,37,36,14,0,77.79,16.4733333333333,37,36,21.65,0,76,14,37,36,10,0,86,19,37,36,55,0,0,0,0,0,0,0,0
"2025-07-12 05:25:00",300,1,78,16,37,36,21,0,78.6266666666667,16.0433333333333,37,36,22.98,0,75,13,37,36,13,0,89,18,37,36,44,0,0,0,0,0,0,0,0
"2025-07-12 05:30:00",300,1,78,16,37,36,28.5,0,78.0933333333333,15.7433333333333,37,36,32.0366666666667,0,74,15,37,36,21,0,89,17,37,36,49,0,0,0,0,0,0,0,0
"2025-07-12 05:35:00",300,1,80,15,37,36,26,0,79.7133333333333,15.15,37,36,25.78,0,75,13,37,36,17,0,85,16,37,36,33,0,0,0,0,0,0,0,0
"2025-07-12 05:40:00",300,1,79,16,37,36,21,0,79.4333333333333,15.73,37,36,24.6666666666667,0.01,76,14,37,36,11,0,90,18,37,36,47,1,0,0,0,0,0,0,0
"2025-07-12 05:45:00",300,1,79,16,37,36,22,0,79.1633333333333,15.67,37,36,25.65,0,75,13,37,36,13,0,85,17,37,36,53,0,0,0,0,0.01,0.01,0,0
"2025-07-12 05:50:00",300,1,80,15,37,36,18,0,79.67,15.49,37,36,23.0333333333333,0,77,15,37,36,14,0,83,17,37,36,50,0,0,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 05:55:00",300,1,81,16,37,36,15,0,80.6566666666667,15.73,37,36,16.1133333333333,0,76,15,37,36,10,0,85,18,37,36,26,0,0,0,0,0,0,0,0
"2025-07-12 06:00:00",300,1,81,16,37.85,36.85,14,0,81.4333333333333,15.9333333333333,37.6233333333333,36.6233333333333,19.91,0,79,15,37,36,9,0,88,19,38,37,46,0,0,0,0,0,0,0,0
"2025-07-12 06:05:00",300,1,83,15,38,37,13,0,82.7133333333333,15.4133333333333,37.985,36.985,15.8766666666667,0,79,13,37.9,36.9,9,0,90,18,38,37,31,0,0,0,0,0,0,0,0
"2025-07-12 06:10:00",300,1,83,16,38,37,16,0,83.1118644067797,16.28,37.9974832214765,36.9974832214765,28.4733333333333,0.0266666666666667,77,14,37.95,36.95,0,0,93,19,38,37,116,1,0,0.0166666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 06:15:00",300,1,82,16,37.25,36.25,14.5,0,82.81,15.6933333333333,37.4058333333333,36.4058333333333,17,0,80,15,37,36,11,0,89,18,38,37,47,0,0,0,0,0,0,0,0
"2025-07-12 06:20:00",300,1,84,15,37,36,15,0,84.04,15.51,37,36,15.0066666666667,0,82,15,37,36,10,0,88,17,37,36,23,0,0,0,0,0,0,0,0
"2025-07-12 06:25:00",300,1,84,15,37,36,13,0,84.3333333333333,15.4666666666667,37,36,14.28,0,81,15,37,36,10,0,89,17,37,36,27,0,0,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 06:30:00",300,1,83,16,37,36,14,0,82.5966666666667,15.8166666666667,37,36,14.58,0,79,15,37,36,10,0,87,17,37,36,20,0,0,0,0,0,0,0,0
"2025-07-12 06:35:00",300,1,82,16,37,36,14,0,81.8833333333333,15.8666666666667,37,36,14.8533333333333,0,79,15,37,36,10,0,84,18,37,36,20,0,0,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 06:40:00",300,1,82,16,37,36,14,0,81.7133333333333,16.15,37,36,14.6,0,78,15,37,36,12,0,85,19,37,36,19,0,0,0,0,0,0,0,0
"2025-07-12 06:45:00",300,1,83,17,37,36,13,0,82.8266666666667,16.71,37,36,13.0633333333333,0,80,15,37,36,9,0,85,21,37,36,16,0,0,0,0,0,0,0,0
"2025-07-12 06:50:00",300,1,84,17,37,36,16,0,85.2132867132867,16.6966666666667,37,36,20.6166666666667,0.05,81,11,37,36,0,0,102,19,37,36,53,1,0,0.0466666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 06:55:00",300,1,82,16,37,36,17,0,82.1433333333333,15.92,36.7258333333333,35.7258333333333,18.77,0,77,15,36,35,9,0,87,20,37,36,35,0,0,0,0,0,0,0,0
"2025-07-12 07:00:00",300,1,84,22,36,35,13,0,84.8338983050847,22.2508833922261,36,35,17.32,0.0166666666666667,79,14,36,35,0,0,98,35,36,35,46,1,0,0.0166666666666667,0.0566666666666667,0,0,0,0
"2025-07-12 07:05:00",300,1,85,24,36.75,35.75,11,0,85.0866666666667,24.1933333333333,36.5516666666667,35.5516666666667,11.9033333333333,0,81,16,36,35,7,0,90,33,37,36,22,0,0,0,0,0,0,0,0
"2025-07-12 07:10:00",300,1,84,24,37,36,13,0,84.6474576271186,23.72,37,36,16.7933333333333,0.01,81,14,37,36,0,0,98,34,37,36,46,1,0,0.0166666666666667,0,0.01,0.01,0,0
"2025-07-12 07:15:00",300,1,83,16,37,36,21,0,83.1864406779661,19.2833333333333,37,36,21.6533333333333,0.0166666666666667,78,14,37,36,0,0,91,31,37,36,43,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 07:20:00",300,1,80,15,37,36,13,0,80.0666666666667,15.2333333333333,37,36,13.3433333333333,0,77,14,37,36,11,0,83,16,37,36,18,0,0,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 07:25:00",300,1,79,15,37,36,24,0,79.8576271186441,15.26,37,36,31.3133333333333,0.04,71,14,37,36,0,0,100,16,37,36,101,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 07:30:00",300,1,79,15,37,36,15,0,78.8366666666667,15.3366666666667,37,36,17.2366666666667,0,76,14,37,36,11,0,85,17,37,36,32,0,0,0,0,0,0,0,0
"2025-07-12 07:35:00",300,1,78,15,36.9,35.9,18,0,78.1866666666667,15.4666666666667,36.793,35.793,18.5533333333333,0,75,14,36.35,35.35,10,0,82,20,37,36,32,0,0,0,0,0,0,0,0
"2025-07-12 07:40:00",300,1,78,15,36.1,35.1,15,0,78.1033333333333,14.78,36.137,35.137,16.1266666666667,0,76,14,36,35,12,0,81,16,36.5,35.5,21,0,0,0,0,0,0,0,0
"2025-07-12 07:45:00",300,1,79,15,36,35,14,0,79.31,15.1133333333333,36,35,15.2033333333333,0,76,14,36,35,11,0,84,16,36,35,23,0,0,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 07:50:00",300,1,82,15,36,35,13,0,81.7,14.8333333333333,36,35,13.0466666666667,0,80,14,36,35,10,0,84,16,36,35,16,0,0,0,0,0,0,0,0
"2025-07-12 07:55:00",300,1,81,15,36,35,12,0,80.9966666666667,15.2566666666667,36,35,12.4533333333333,0,79,14,36,35,9,0,84,16,36,35,17,0,0,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 08:00:00",300,1,80,16,36,35,32,0,81.42,16.0766666666667,36,35,39.9366666666667,0.0233333333333333,76,14,36,35,10,0,101,19,36,35,97,1,0,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 08:05:00",300,1,79,16,36,35,18,0,79.19,15.7966666666667,36,35,18.8966666666667,0,74,14,36,35,10,0,83,18,36,35,30,0,0,0,0,0,0,0,0
"2025-07-12 08:10:00",300,1,79,16,36,35,15,0,78.76,15.6633333333333,36,35,15.6533333333333,0,76,15,36,35,8,0,83,17,36,35,22,0,0,0,0,0,0,0,0
"2025-07-12 08:15:00",300,1,78,16,36,35,12,0,77.8933333333333,15.7933333333333,36,35,12.2033333333333,0,75,15,36,35,9,0,80,17,36,35,17,0,0,0,0,0,0,0,0
"2025-07-12 08:20:00",300,1,76,16,36,35,16,0,76.6033333333333,15.8466666666667,36,35,16.2333333333333,0,73,15,36,35,11,0,79,17,36,35,24,0,0,0,0,0.01,0.01,0,0
"2025-07-12 08:25:00",300,1,78,16,36,35,15,0,77.6566666666667,15.9433333333333,36,35,15.6433333333333,0,75,15,36,35,9,0,80,17,36,35,22,0,0,0,0,0,0,0,0
"2025-07-12 08:30:00",300,1,78,16,36,35,22,0,78.12,16.3933333333333,36,35,22.5,0,73,14,36,35,12,0,86,18,36,35,38,0,0,0,0,0,0,0,0
"2025-07-12 08:35:00",300,1,79,17,36,35,11,0,79.4,17.0633333333333,36,35,12.1666666666667,0,76,14,36,35,6,0,83,25,36,35,28,0,0,0,0,0,0,0,0
"2025-07-12 08:40:00",300,1,82,18.5,36,35,15,0,81.8133333333333,19.2133333333333,36,35,19.14,0,75,17,36,35,6,0,85,25,36,35,36,0,0,0,0,0,0,0,0
"2025-07-12 08:45:00",300,1,81,18,36,35,20,0,82.0533333333333,19.61,36,35,24.7666666666667,0.00666666666666667,78,15,36,35,10,0,98,30,36,35,62,1,0,0,0,0,0,0,0
"2025-07-12 08:50:00",300,1,81,22,36,35,13,0,80.84,21.5566666666667,36,35,15.7033333333333,0,76,15,36,35,6,0,84,27,36,35,38,0,0,0,0,0,0,0,0
"2025-07-12 08:55:00",300,1,80,23,36,35,15,0,80.48,22.57,36,35,15.4766666666667,0,76,17,36,35,8,0,85,29,36,35,26,0,0,0,0,0,0,0,0
"2025-07-12 09:00:00",300,1,78,18,36,35,23,0,78.3233333333333,18.7033333333333,36,35,28.5566666666667,0,68,15,36,35,7,0,83,27,36,35,68,0,0,0,0,0,0,0,0
"2025-07-12 09:05:00",300,1,75,16,36,35,25,0,75.9220338983051,15.5633333333333,36,35,29.9866666666667,0.0166666666666667,69,14,36,35,0,0,92,17,36,35,67,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 09:10:00",300,1,75,15,36,35,20,0,75.1233333333333,15.3733333333333,36,35,23.1,0,69,13,36,35,10,0,78,18,36,35,42,0,0,0,0,0,0,0,0
"2025-07-12 09:15:00",300,1,72,15,36,35,24,0,73.2677966101695,14.6766666666667,35.9966666666667,34.9966666666667,30.8033333333333,0.02,68,12,35.8,34.8,0,0,91,17,36,35,81,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 09:20:00",300,1,72,15,35.25,38.8,18,0,71.95,14.86,35.305,37.2816667666667,18.8066666666667,0,70,14,35,34.05,13,0,75,16,35.95,39.05,26,0,0,0,0,0,0,0,0
"2025-07-12 09:25:00",300,1,72,14,35,38.7,16,0,71.7766666666667,14.45,35.0141666666667,38.7141666666667,18.0566666666667,0,69,13,35,38.7,12,0,75,16,35.1,38.8,32,0,0,0,0,0,0,0,0
"2025-07-12 09:30:00",300,1,73,15,35,38.7,16,0,72.7733333333333,14.72,35,38.7,16.12,0,70,13,35,38.7,10,0,76,16,35,38.7,21,0,0,0,0,0,0,0,0
"2025-07-12 09:35:00",300,1,73,14,35,38.7,15,0,72.7033333333333,14.42,35,38.7,17.0966666666667,0,68,14,35,38.7,13,0,76,16,35,38.7,30,0,0,0,0,0,0,0,0
"2025-07-12 09:40:00",300,1,73,15,35,38.7,19,0,73.4866666666667,14.8,35,38.7,19.48,0,69,14,35,38.7,14,0,77,16,35,38.7,29,0,0,0,0,0,0,0,0
"2025-07-12 09:45:00",300,1,72,15,35,38.7,21,0,73.3367346938775,14.6166666666667,35,38.7,35.4833333333333,0.02,69,11,35,38.7,0,0,97,16,35,38.7,127,1,0,0.02,0,0,0,0,0
"2025-07-12 09:50:00",300,1,71,15,35.65,39.350002,16,0,71.54,14.9966666666667,35.6141666666667,39.3141671666667,17.4833333333333,0,69,12,35,38.7,12,0,75,16,36,39.7,26,0,0,0,0,0,0,0,0
"2025-07-12 09:55:00",300,1,72,15,36,39.7,20,0,72.0305084745763,14.7233333333333,36,39.7,27.03,0.00666666666666667,68,12,36,39.7,0,0,85,16,36,39.7,66,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 10:00:00",300,1,72,14,36,39.7,17,0,71.3966666666667,14.4933333333333,36,39.7,20.52,0,65,14,36,39.7,12,0,75,15,36,39.7,47,0,0,0,0,0,0,0,0
"2025-07-12 10:05:00",300,1,71.5,15,36,39.7,16,0,71.4633333333333,14.9233333333333,36,39.7,20,0,68,14,36,39.7,13,0,74,16,36,39.7,44,0,0,0,0,0,0,0,0
"2025-07-12 10:10:00",300,1,71,15,36.2,39.9,29,0,71.6433333333333,15.0566666666667,36.3016666666667,40.0016667666667,47.6033333333333,0.0233333333333333,66,13,36,39.7,16,0,95,17,36.95,40.65,146,1,0,0,0,0,0,0,0
"2025-07-12 10:15:00",300,1,70,15,37,40.7,34,0,72.0169491525424,16.0433333333333,36.9425,40.6425,36.1466666666667,0.02,66,13,36.6,40.3,0,0,89,22,37,40.7,85,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 10:20:00",300,1,72,17,37,40.7,22,0,72.0433333333333,16.7933333333333,36.99,40.6900002,28.0533333333333,0,66,14,36.9,40.600002,10,0,78,20,37,40.7,75,0,0,0,0,0,0,0,0
"2025-07-12 10:25:00",300,1,72,17,37,40.7,20,0,72.4066666666667,16.9566666666667,37,40.7,20.32,0,67,14,37,40.7,9,0,76,23,37,40.7,31,0,0,0,0,0,0,0,0
"2025-07-12 10:30:00",300,1,73,16,37,40.7,21,0,73.28,16.7733333333333,37,40.7,24.0033333333333,0,69,12,37,40.7,11,0,84,24,37,40.7,49,0,0,0,0,0,0,0,0
"2025-07-12 10:35:00",300,1,73,17,37,40.7,15,0,73.4866666666667,18.0833333333333,37.0066666666667,40.7066666666667,16.43,0,70,15,37,40.7,8,0,77,24,37.1,40.8,31,0,0,0,0,0,0,0,0
"2025-07-12 10:40:00",300,1,72,17,37.55,41.25,28,0,72.3333333333333,16.7333333333333,37.4941666666667,41.1941669666667,40.1033333333333,0.0266666666666667,66,9,37.05,40.75,0,0,96,21,37.9,41.600002,116,1,0,0.03,0,0,0,0,0
"2025-07-12 10:45:00",300,1,75,17,37,40.7,24,0,75.54,18.19,37.0016666666667,40.7016666666667,28.8833333333333,0.00666666666666667,69,14,37,40.7,14,0,86,26,37.05,40.75,61,1,0,0,0,0,0,0,0
"2025-07-12 10:50:00",300,1,72,15,37,40.7,20,0,71.6,15.09,37,40.7,20.6566666666667,0,67,14,37,40.7,10,0,75,16,37,40.7,31,0,0,0,0,0,0,0,0
"2025-07-12 10:55:00",300,1,71,15,36.6,40.3,22,0,72.19,15.2533333333333,36.5666666666667,40.2666668666667,36.2266666666667,0.0133333333333333,65,10,36,39.7,14,0,92,18,37,40.7,101,1,0,0,0,0,0,0,0
"2025-07-12 11:00:00",300,1,71,16,36.15,39.850002,18,0,71.5566666666667,15.42,36.1858333333333,39.8858338666667,18.22,0,70,11,36,39.7,12,0,75,17,36.5,40.2,30,0,0,0,0,0,0,0,0
"2025-07-12 11:05:00",300,1,71,16,36.45,40.15,17,0,71.1333333333333,15.58,36.4840604026846,40.1840608724832,17.68,0,68,14,36.05,39.75,12,0,74,18,36.9,40.600002,29,0,0,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 11:10:00",300,1,69,15,36.95,40.65,28.5,0,70.4137931034483,15.7033333333333,36.9075,40.6075005,38.8,0.0266666666666667,65,11,36.5,40.2,0,0,89,27,37,40.7,104,1,0,0.0333333333333333,0,0,0,0,0
"2025-07-12 11:15:00",300,1,70,14,37,40.7,19,0,69.8133333333333,14.32,37,40.7,20.2866666666667,0,66,13,37,40.7,14,0,73,16,37,40.7,28,0,0,0,0,0.01,0.01,0,0
"2025-07-12 11:20:00",300,1,69,15,37,40.7,22,0,69.2,14.88,37,40.7,27.17,0,62,13,37,40.7,13,0,73,16,37,40.7,57,0,0,0,0,0,0,0,0
"2025-07-12 11:25:00",300,1,78,15,37,40.7,38,0,79.9049429657795,15.0733333333333,37,40.7,84.4433333333333,0.133333333333333,69,10,37,40.7,0,0,101,18,37,40.7,340,1,0,0.123333333333333,0,0,0,0,0
"2025-07-12 11:30:00",299,0.996666666666667,77,16,36,39.7,34,0,78.0836120401338,15.3478260869565,36.2809278350515,39.9809281443299,36.0267558528428,0.0406779661016949,73,12,36,39.7,17,0,88,18,37,40.7,56,1,0,0,0,0.0267558528428094,0.0267558528428094,0,0.0133779264214047
"2025-07-12 11:35:00",300,1,75,17,36,39.7,31,0,76.4666666666667,16.95,36,39.7,30.1,0.00333333333333333,72,12,36,39.7,15,0,86,20,36,39.7,48,1,0,0,0,0,0,0,0
"2025-07-12 11:40:00",300,1,75.5,17,35.6,39.3,25,0,75.7033333333333,16.4833333333333,35.5555,39.25550054,25.3333333333333,0.01,71,11,35.05,38.75,13,0,81,19,36,39.7,41,1,0,0,0,0,0,0,0
"2025-07-12 11:45:00",300,1,76,16,35,38.7,39,0,79.5133333333333,16.2666666666667,35.0045,38.70450006,43.3533333333333,0.17,66,12,35,38.7,14,0,99,21,35.15,38.850002,95,1,0,0,0,0,0,0,0
"2025-07-12 11:50:00",300,1,73,15,35,38.7,53.5,0,74.52,15.8866666666667,35,38.7,57.5933333333333,0.0633333333333333,65,12,35,38.7,31,0,95,23,35,38.7,95,1,0,0,0,0,0,0,0
"2025-07-12 11:55:00",300,1,85,17,35,38.7,43,0,84.88,17.3366666666667,35,38.7,46.1966666666667,0.253333333333333,75,13,35,38.7,22,0,97,22,35,38.7,96,1,26,0,0,0,0,0,0
"2025-07-12 12:00:00",300,1,79,16,35,38.7,30,0,79.2466666666667,16.4466666666667,35,38.7,40.1,0.08,70,13,35,38.7,20,0,90,22,35,38.7,101,1,34,0,0,0,0,0,0
"2025-07-12 12:05:00",300,1,73,15.5,35,38.7,43,0,73.7587412587413,15.3533333333333,35,38.7,44.9466666666667,0.0966666666666667,67,13,35,38.7,0,0,90,18,35,38.7,93,1,34,0.0466666666666667,0,0,0,0,0
"2025-07-12 12:10:00",300,1,73,16,35,38.7,39,0,74.2033333333333,15.9333333333333,35,38.7,39.1533333333333,0.01,69,14,35,38.7,24,0,84,18,35,38.7,51,1,34,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 12:15:00",300,1,78,16,35,38.7,38,0,77.7866666666667,15.7666666666667,35,38.7,39.59,0.0333333333333333,68,13,35,38.7,23,0,88,18,35,38.7,67,1,34,0,0,0,0,0,0
"2025-07-12 12:20:00",300,1,82,16,35,38.7,26,0,83.29,16.4666666666667,35,38.7,27.52,0.0133333333333333,79,13,35,38.7,17,0,96,21,35,38.7,43,1,34,0,0,0,0,0,0
"2025-07-12 12:25:00",300,1,86,14,35,38.7,38,0,86.52,14.2066666666667,35,38.7,41.0666666666667,0.0966666666666667,78,9,35,38.7,29,0,101,19,35,38.7,62,1,42,0,0,0,0,0,0
"2025-07-12 12:30:00",300,1,80.5,13,35,38.7,43.5,0,80.77,13.0066666666667,35.0125838926174,38.7125839932886,48.48,0.0666666666666667,72,8,35,38.7,26,0,100,18,35.15,38.850002,79,1,42,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 12:35:00",300,1,76,16,35,38.7,41,0,76.7933333333333,16.09,35.0025,38.7025,42.67,0.02,68,13,35,38.7,21,0,98,18,35.05,38.75,81,1,42,0,0,0,0,0,0
"2025-07-12 12:40:00",300,1,86,16,35,38.7,51,0,86.8673835125448,15.9533333333333,35,38.7,50.8066666666667,0.38,67,11,35,38.7,0,0,112,18,35,38.7,84,1,42,0.07,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 12:45:00",300,1,94,17,35,38.7,45,0,93.77734375,17.98,35.1055,38.8055000066667,51.1633333333333,0.45,84,12,35,38.7,0,0,104,23,35.5,39.2,125,1,42,0.146666666666667,0,0,0,0,0
"2025-07-12 12:50:00",300,1,91,18,35,38.7,45,0,90.2282608695652,18.4,34.7636666666667,38.46366676,46.76,0.386666666666667,76,12,34,37.7,0,0,100,24,35.15,38.850002,106,1,42,0.08,0,0,0,0,0
"2025-07-12 12:55:00",300,1,81,16,33,36.7,32,0,81.6621160409556,15.96,33.3741666666667,37.0741666666667,34.1066666666667,0.183333333333333,74,11,33,36.7,0,0,94,19,34,37.7,59,1,42,0.0233333333333333,0,0,0,0,0
"2025-07-12 13:00:00",300,1,80,17,33,36.7,24,0,79.6233333333333,17.1266666666667,33,36.7,23.01,0.00333333333333333,74,13,33,36.7,16,0,84,20,33,36.7,29,1,42,0,0,0,0,0,0
"2025-07-12 13:05:00",300,1,90,20,33,36.7,22,0,89.8831615120275,18.9433333333333,32.9924496644295,36.6924497651007,35.8633333333333,0.27,81,11,32.9,36.600002,0,0,106,23,33,36.7,86,1,52,0.03,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 13:10:00",300,1,94,16,33,36.7,36,0,94.9602888086643,15.84,32.9051666666667,36.6051668666667,37.34,0.426666666666667,85,10,32.5,36.2,0,0,110,21,33,36.7,97,1,52,0.0766666666666667,0,0,0,0,0
"2025-07-12 13:15:00",300,1,89,19,33,36.7,20,0,90.0357142857143,17.2133333333333,32.9998333333333,36.6998333333333,26.3466666666667,0.323333333333333,84,9,32.95,36.65,0,0,106,22,33,36.7,107,1,52,0.253333333333333,0,0,0,0,0
"2025-07-12 13:20:00",300,1,92,15,33.9,37.600002,36,1,91.5365853658537,14.8666666666667,33.5666666666667,37.2666667666667,38.9733333333333,0.583333333333333,81,9,33,36.7,0,0,100,19,34,37.7,117,1,76,0.18,0,0,0,0,0
"2025-07-12 13:25:00",300,1,87,17,34,37.7,32,0,88.0413793103448,17.3233333333333,34,37.7,38.37,0.363333333333333,81,11,34,37.7,0,0,98,23,34,37.7,92,1,84,0.0333333333333333,0,0,0,0,0
"2025-07-12 13:30:00",300,1,95,16,34,37.7,64,1,94.1330798479087,16.3166666666667,34.0046666666667,37.7046666666667,59.4633333333333,0.516666666666667,80,11,34,37.7,0,0,104,22,34.1,37.8,112,1,100,0.123333333333333,0,0,0,0,0
"2025-07-12 13:35:00",300,1,108,14,34,37.7,11,0,110.827814569536,15.44,34.0903333333333,37.7903334333333,20.92,0.283333333333333,96,10,34,37.7,0,0,146,24,34.45,38.15,138,1,188,0.496666666666667,0,0,0,0,0
"2025-07-12 13:40:00",300,1,116,16,34,37.7,0,1,115.489051094891,15.7233333333333,33.9571666666667,37.6571666666667,12.59,0.533333333333333,104,11,33.35,37.05,0,0,129,21,34,37.7,50,1,208,0.543333333333333,0,0,0,0,0
"2025-07-12 13:45:00",300,1,125,23,33,36.7,4,0,124.653179190751,22.03,32.7595317725753,36.4595317725753,8.57666666666667,0.15,118,13,32,35.7,0,0,128,28,33.35,37.05,43,1,208,0.423333333333333,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 13:50:00",300,1,110,19,33,36.7,0,0,115.245614035088,19.7333333333333,32.6858333333333,36.3858334333333,4.52666666666667,0.146666666666667,102,13,32,35.7,0,0,132,22,33,36.7,40,1,216,0.81,0,0,0,0,0
"2025-07-12 13:55:00",300,1,119,16,33,36.7,0,0,118.235294117647,18.4733333333333,32.98,36.6800001,3.66,0.233333333333333,104,16,32.85,36.55,0,0,128,29,33,36.7,39,1,332,0.716666666666667,0,0,0,0,0
"2025-07-12 14:00:00",300,1,101,18,33,36.7,26,0,101.40780141844,17.8866666666667,33.2558333333333,36.9558333333333,28.5133333333333,0.436666666666667,87,12,33,36.7,0,0,117,25,34,37.7,70,1,434,0.06,0,0,0,0,0
"2025-07-12 14:05:00",300,1,92,17,34,37.7,33,0,92.448905109489,17.3666666666667,34,37.7,37.38,0.32,81,14,34,37.7,0,0,108,22,34,37.7,68,1,524,0.0866666666666667,0,0,0,0,0
"2025-07-12 14:10:00",300,1,81,17,34,37.7,27,0,80.69,16.79,34,37.7,40.1566666666667,0.01,67,12,34,37.7,13,0,91,21,34,37.7,121,1,524,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 14:15:00",300,1,78,17,34,37.7,27,0,78.06,17.2833333333333,34.0516666666667,37.7516667666667,28.76,0.01,73,13,34,37.7,13,0,85,22,34.25,37.95,42,1,524,0,0,0,0,0,0
"2025-07-12 14:20:00",300,1,76,17,34.95,38.65,31,0,76.328813559322,17.0566666666667,34.8917785234899,38.5917787248322,31.6733333333333,0.01,68,10,34.25,37.95,0,0,87,21,35,38.7,51,1,524,0.0166666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 14:25:00",300,1,75,17,35,38.7,29,0,75.02,17.1866666666667,35,38.7,32.01,0.01,68,13,35,38.7,21,0,83,25,35,38.7,50,1,524,0,0,0,0,0,0
"2025-07-12 14:30:00",300,1,73,16,35,38.7,31,0,72.99,16,35,38.7,36.53,0,69,11,35,38.7,21,0,84,19,35,38.7,72,0,524,0,0,0,0,0,0
"2025-07-12 14:35:00",300,1,74,16,35,38.7,38,0,74.53,16.4266666666667,35,38.7,38.0633333333333,0,68,13,35,38.7,20,0,84,20,35,38.7,61,0,524,0,0,0,0,0,0
"2025-07-12 14:40:00",300,1,73,17,35,38.7,34.5,0,73.4933333333333,16.9733333333333,35,38.7,36.1966666666667,0.0133333333333333,68,14,35,38.7,19,0,88,21,35,38.7,66,1,524,0,0,0,0,0,0
"2025-07-12 14:45:00",300,1,73,16,35,38.7,30,0,73.1533333333333,15.8866666666667,35,38.7,29.8733333333333,0.00333333333333333,70,11,35,38.7,22,0,78,20,35,38.7,37,1,524,0,0,0,0,0,0
"2025-07-12 14:50:00",300,1,93,15,35,38.7,36.5,0,89.014598540146,15.0066666666667,35,38.7,51.9966666666667,0.403333333333333,64,10,35,38.7,0,0,103,19,35,38.7,156,1,662,0.0866666666666667,0,0,0,0,0
"2025-07-12 14:55:00",300,1,106,20,35,38.7,18,0,105.77094972067,19.4133333333333,34.7975,38.4975,22.88,0.273333333333333,90,9,34,37.7,0,0,125,24,35,38.7,73,1,786,0.403333333333333,0,0,0,0,0
"2025-07-12 15:00:00",300,1,99.5,13,33,36.7,0,0,100.583333333333,12.4833333333333,33.3225,37.0225,21.1266666666667,0.3,88,6,33,36.7,0,0,114,20,34,37.7,71,1,798,0.52,0,0,0,0,0
"2025-07-12 15:05:00",300,1,102,17,33,36.7,39,0,105.527896995708,16.55,33,36.7,34.81,0.313333333333333,82,8,33,36.7,0,0,132,25,33,36.7,93,1,1100,0.223333333333333,0,0,0,0,0
"2025-07-12 15:10:00",300,1,83,13,34,37.7,41,0,87.3097014925373,13.98,33.6225,37.3225001,39.1666666666667,0.22,71,10,33,36.7,0,0,118,23,34,37.7,83,1,1156,0.106666666666667,0,0,0,0,0
"2025-07-12 15:15:00",300,1,78,19,34,37.7,31,0,79.7231833910035,17.94,34,37.7,40.6866666666667,0.19,70,10,34,37.7,0,0,93,23,34,37.7,83,1,1156,0.0366666666666667,0,0,0,0,0
